,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Time,Payment,cogs,gross margin percentage,gross income,Rating,Day,Date(dd-mm-yyyy),Month
819,819,819,819,819,819,819,489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,15:36:00,Cash,16.28,4.761904762,0.814,5.0,Saturday,9/3/2019,March
820,820,820,820,820,820,820,574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,90.867,16:53:00,Ewallet,86.54,4.761904762,4.327,5.7,Friday,8/3/2019,March
821,821,821,821,821,821,821,751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.658,937.818,19:09:00,Ewallet,893.16,4.761904762,44.658,9.0,Tuesday,19-03-2019,March
822,822,822,822,822,822,822,257-73-1380,C,Naypyitaw,Member,Male,Sports and travel,82.93,4,16.586,348.306,16:51:00,Ewallet,331.72,4.761904762,16.586,9.6,Sunday,20-01-2019,January
823,823,823,823,823,823,823,549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,71.568,20:15:00,Ewallet,68.16,4.761904762,3.408,7.0,Friday,8/3/2019,March
824,824,824,824,824,824,824,810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.344,343.224,14:38:00,Credit card,326.88,4.761904762,16.344,6.5,Thursday,7/2/2019,February
825,825,825,825,825,825,825,450-28-2866,C,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,91.56,19:25:00,Cash,87.2,4.761904762,4.36,8.1,Tuesday,15-01-2019,January
826,826,826,826,826,826,826,192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.639,13.419,14:11:00,Ewallet,12.78,4.761904762,0.639,9.5,Tuesday,8/1/2019,January
827,827,827,827,827,827,827,235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,11:26:00,Credit card,276.6,4.761904762,13.83,8.9,Thursday,14-02-2019,February
828,828,828,828,828,828,828,453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,17:38:00,Credit card,137.22,4.761904762,6.861,6.5,Sunday,10/3/2019,March
829,829,829,829,829,829,829,325-90-8763,C,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23.285,488.985,13:58:00,Cash,465.7,4.761904762,23.285,7.6,Sunday,27-01-2019,January
830,830,830,830,830,830,830,729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,16:52:00,Credit card,35.89,4.761904762,1.7945,7.9,Saturday,23-02-2019,February
831,831,831,831,831,831,831,639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,15:19:00,Cash,202.6,4.761904762,10.13,4.5,Sunday,3/2/2019,February
832,832,832,832,832,832,832,326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,10:02:00,Cash,295.8,4.761904762,14.79,6.1,Sunday,3/2/2019,February
833,833,833,833,833,833,833,320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,18:58:00,Cash,22.62,4.761904762,1.131,6.4,Sunday,17-03-2019,March
834,834,834,834,834,834,834,878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,11:22:00,Credit card,545.5,4.761904762,27.275,7.1,Saturday,2/3/2019,March
835,835,835,835,835,835,835,440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,37.15,7,13.0025,273.0525,13:12:00,Credit card,260.05,4.761904762,13.0025,7.7,Friday,8/2/2019,February
836,836,836,836,836,836,836,746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,22.659,10:02:00,Ewallet,21.58,4.761904762,1.079,7.2,Saturday,9/2/2019,February
837,837,837,837,837,837,837,233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,103.782,11:21:00,Cash,98.84,4.761904762,4.942,8.4,Friday,15-02-2019,February
838,838,838,838,838,838,838,767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,12:10:00,Ewallet,502.62,4.761904762,25.131,5.4,Wednesday,23-01-2019,January
839,839,839,839,839,839,839,598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,16:54:00,Ewallet,336.28,4.761904762,16.814,4.4,Thursday,7/3/2019,March
840,840,840,840,840,840,840,541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,554.148,20:29:00,Cash,527.76,4.761904762,26.388,8.4,Saturday,2/2/2019,February
841,841,841,841,841,841,841,246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,12:12:00,Cash,328.0,4.761904762,16.4,6.2,Friday,15-02-2019,February
842,842,842,842,842,842,842,493-65-6248,C,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,19:48:00,Credit card,369.8,4.761904762,18.49,7.0,Tuesday,1/1/2019,January
843,843,843,843,843,843,843,556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,20:47:00,Cash,22.96,4.761904762,1.148,4.3,Wednesday,30-01-2019,January
844,844,844,844,844,844,844,148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,13:44:00,Credit card,121.2,4.761904762,6.06,8.4,Tuesday,5/3/2019,March
845,845,845,845,845,845,845,556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,15:51:00,Cash,126.44,4.761904762,6.322,8.5,Tuesday,1/1/2019,January
846,846,846,846,846,846,846,862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,11:17:00,Cash,541.44,4.761904762,27.072,6.2,Sunday,27-01-2019,January
847,847,847,847,847,847,847,573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,33.495,12:40:00,Ewallet,31.9,4.761904762,1.595,9.1,Saturday,5/1/2019,January
848,848,848,848,848,848,848,620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,19:48:00,Ewallet,138.8,4.761904762,6.94,9.0,Sunday,27-01-2019,January
849,849,849,849,849,849,849,602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,17:15:00,Credit card,95.7,4.761904762,4.785,5.1,Saturday,9/2/2019,February
850,850,850,850,850,850,850,503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,19:49:00,Credit card,408.73,4.761904762,20.4365,8.2,Saturday,23-02-2019,February
851,851,851,851,851,851,851,413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,15:52:00,Ewallet,51.47,4.761904762,2.5735,8.5,Monday,18-03-2019,March
852,852,852,852,852,852,852,521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,20:46:00,Credit card,196.95,4.761904762,9.8475,8.7,Tuesday,22-01-2019,January
853,853,853,853,853,853,853,600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,15:05:00,Credit card,359.6,4.761904762,17.98,4.3,Thursday,17-01-2019,January
854,854,854,854,854,854,854,451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,11:23:00,Cash,499.02,4.761904762,24.951,7.3,Wednesday,20-03-2019,March
855,855,855,855,855,855,855,133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,132.027,11:43:00,Cash,125.74,4.761904762,6.287,5.0,Tuesday,1/1/2019,January
856,856,856,856,856,856,856,236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,10:31:00,Ewallet,146.79,4.761904762,7.3395,8.4,Tuesday,26-03-2019,March
857,857,857,857,857,857,857,583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,11:36:00,Ewallet,116.69,4.761904762,5.8345,7.4,Thursday,7/2/2019,February
858,858,858,858,858,858,858,358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,18:43:00,Ewallet,524.88,4.761904762,26.244,5.1,Friday,1/2/2019,February
859,859,859,859,859,859,859,343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,10:30:00,Credit card,75.88,4.761904762,3.794,7.1,Thursday,3/1/2019,January
860,860,860,860,860,860,860,243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,16:43:00,Credit card,112.62,4.761904762,5.631,5.5,Monday,28-01-2019,January
861,861,861,861,861,861,861,399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,10:23:00,Credit card,133.26,4.761904762,6.663,8.6,Thursday,7/3/2019,March
862,862,862,862,862,862,862,283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,20:23:00,Ewallet,985.2,4.761904762,49.26,4.5,Wednesday,30-01-2019,January
863,863,863,863,863,863,863,866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,15:42:00,Credit card,892.0,4.761904762,44.6,4.4,Monday,11/2/2019,February
864,864,864,864,864,864,864,718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,16:40:00,Credit card,493.3,4.761904762,24.665,9.4,Sunday,3/2/2019,February
865,865,865,865,865,865,865,408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,16:42:00,Ewallet,517.86,4.761904762,25.893,4.1,Saturday,2/3/2019,March
866,866,866,866,866,866,866,592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,14:43:00,Ewallet,127.08,4.761904762,6.354,6.2,Monday,14-01-2019,January
867,867,867,867,867,867,867,390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,12:37:00,Cash,81.66,4.761904762,4.083,7.3,Monday,7/1/2019,January
868,868,868,868,868,868,868,339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,15:06:00,Credit card,185.96,4.761904762,9.298,8.0,Wednesday,13-02-2019,February
869,869,869,869,869,869,869,379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,11:07:00,Cash,596.1,4.761904762,29.805,5.3,Thursday,14-03-2019,March
870,870,870,870,870,870,870,302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,10:54:00,Credit card,279.18,4.761904762,13.959,4.3,Sunday,3/3/2019,March
871,871,871,871,871,871,871,788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,17:38:00,Ewallet,169.68,4.761904762,8.484,9.4,Sunday,27-01-2019,January
872,872,872,872,872,872,872,123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,19:11:00,Ewallet,419.94,4.761904762,20.997,5.3,Sunday,17-02-2019,February
873,873,873,873,873,873,873,258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,18:53:00,Cash,184.25,4.761904762,9.2125,9.2,Saturday,26-01-2019,January
874,874,874,874,874,874,874,219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,17:16:00,Ewallet,83.08,4.761904762,4.154,6.4,Wednesday,23-01-2019,January
875,875,875,875,875,875,875,881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,10:06:00,Credit card,64.99,4.761904762,3.2495,4.5,Saturday,26-01-2019,January
876,876,876,876,876,876,876,373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,20:35:00,Ewallet,775.6,4.761904762,38.78,6.9,Thursday,14-03-2019,March
877,877,877,877,877,877,877,484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,20:08:00,Cash,363.23,4.761904762,18.1615,4.5,Tuesday,8/1/2019,January
878,878,878,878,878,878,878,544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,19:16:00,Credit card,199.16,4.761904762,9.958,6.4,Thursday,28-03-2019,March
879,879,879,879,879,879,879,277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,11:23:00,Cash,890.73,4.761904762,44.5365,6.7,Saturday,9/3/2019,March
880,880,880,880,880,880,880,284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,16:08:00,Credit card,80.93,4.761904762,4.0465,9.0,Saturday,19-01-2019,January
881,881,881,881,881,881,881,840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,18:10:00,Ewallet,439.55,4.761904762,21.9775,4.4,Thursday,14-03-2019,March
882,882,882,882,882,882,882,641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,17:55:00,Ewallet,260.76,4.761904762,13.038,8.5,Thursday,7/2/2019,February
883,883,883,883,883,883,883,318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,12:16:00,Cash,46.2,4.761904762,2.31,6.3,Tuesday,19-03-2019,March
884,884,884,884,884,884,884,155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,15:29:00,Ewallet,708.4,4.761904762,35.42,4.7,Tuesday,19-03-2019,March
885,885,885,885,885,885,885,131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,19:26:00,Credit card,580.16,4.761904762,29.008,4.0,Saturday,30-03-2019,March
886,886,886,886,886,886,886,273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,15:53:00,Ewallet,60.25,4.761904762,3.0125,5.5,Saturday,16-02-2019,February
887,887,887,887,887,887,887,778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,14:58:00,Cash,421.26,4.761904762,21.063,7.4,Saturday,30-03-2019,March
888,888,888,888,888,888,888,859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,15:10:00,Cash,30.98,4.761904762,1.549,6.3,Wednesday,16-01-2019,January
889,889,889,889,889,889,889,740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,16:44:00,Cash,247.4,4.761904762,12.37,7.1,Sunday,24-02-2019,February
890,890,890,890,890,890,890,250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,10:23:00,Credit card,99.69,4.761904762,4.9845,8.0,Wednesday,27-02-2019,February
891,891,891,891,891,891,891,842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,12:07:00,Credit card,119.98,4.761904762,5.999,7.9,Wednesday,16-01-2019,January
892,892,892,892,892,892,892,641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,14:45:00,Credit card,871.0,4.761904762,43.55,9.9,Tuesday,12/2/2019,February
893,893,893,893,893,893,893,714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,11:39:00,Cash,197.6,4.761904762,9.88,7.7,Thursday,21-02-2019,February
894,894,894,894,894,894,894,408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,14:19:00,Ewallet,286.26,4.761904762,14.313,4.4,Saturday,16-02-2019,February
895,895,895,895,895,895,895,556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,17:10:00,Credit card,269.12,4.761904762,13.456,9.3,Friday,15-02-2019,February
896,896,896,896,896,896,896,648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,14:27:00,Ewallet,589.5,4.761904762,29.475,8.1,Thursday,7/2/2019,February
897,897,897,897,897,897,897,370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,13:46:00,Ewallet,295.92,4.761904762,14.796,7.1,Wednesday,9/1/2019,January
898,898,898,898,898,898,898,173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,12:51:00,Cash,145.76,4.761904762,7.288,6.1,Wednesday,13-03-2019,March
899,899,899,899,899,899,899,394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,13:38:00,Cash,631.71,4.761904762,31.5855,6.7,Friday,25-01-2019,January
900,900,900,900,900,900,900,266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,19:39:00,Ewallet,385.28,4.761904762,19.264,5.2,Tuesday,12/3/2019,March
901,901,901,901,901,901,901,196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,13:56:00,Cash,513.66,4.761904762,25.683,9.5,Sunday,10/2/2019,February
902,902,902,902,902,902,902,372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,14:42:00,Cash,473.4,4.761904762,23.67,7.6,Wednesday,16-01-2019,January
903,903,903,903,903,903,903,751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,16:18:00,Ewallet,975.0,4.761904762,48.75,8.0,Saturday,12/1/2019,January
904,904,904,904,904,904,904,626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,12:23:00,Ewallet,483.28,4.761904762,24.164,9.6,Thursday,7/2/2019,February
905,905,905,905,905,905,905,162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,20:13:00,Cash,68.98,4.761904762,3.449,4.8,Monday,21-01-2019,January
906,906,906,906,906,906,906,760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,20:37:00,Ewallet,124.96,4.761904762,6.248,9.1,Sunday,20-01-2019,January
907,907,907,907,907,907,907,728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,15:52:00,Ewallet,302.12,4.761904762,15.106,8.3,Tuesday,19-03-2019,March
908,908,908,908,908,908,908,183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,15:14:00,Ewallet,698.67,4.761904762,34.9335,7.2,Tuesday,19-02-2019,February
909,909,909,909,909,909,909,268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,12:50:00,Ewallet,124.65,4.761904762,6.2325,6.0,Monday,4/2/2019,February
910,910,910,910,910,910,910,735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,10:36:00,Ewallet,789.6,4.761904762,39.48,8.5,Thursday,31-01-2019,January
911,911,911,911,911,911,911,678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,15:28:00,Cash,815.67,4.761904762,40.7835,5.1,Friday,18-01-2019,January
912,912,912,912,912,912,912,592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,20:10:00,Cash,257.39,4.761904762,12.8695,7.4,Friday,11/1/2019,January
913,913,913,913,913,913,913,149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,14:24:00,Cash,228.0,4.761904762,11.4,6.6,Wednesday,6/2/2019,February
914,914,914,914,914,914,914,442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,11:42:00,Credit card,166.71,4.761904762,8.3355,5.9,Tuesday,8/1/2019,January
915,915,915,915,915,915,915,210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,15:33:00,Ewallet,389.04,4.761904762,19.452,6.8,Saturday,16-03-2019,March
916,916,916,916,916,916,916,607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,12:39:00,Credit card,819.5,4.761904762,40.975,6.0,Sunday,10/3/2019,March
917,917,917,917,917,917,917,386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,15:59:00,Credit card,568.4,4.761904762,28.42,8.1,Saturday,23-03-2019,March
918,918,918,918,918,918,918,137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,14:26:00,Ewallet,587.6,4.761904762,29.38,9.0,Tuesday,29-01-2019,January
919,919,919,919,919,919,919,733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,12:41:00,Cash,389.27,4.761904762,19.4635,8.5,Saturday,23-03-2019,March
920,920,920,920,920,920,920,451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,15:20:00,Ewallet,84.83,4.761904762,4.2415,8.8,Monday,14-01-2019,January
921,921,921,921,921,921,921,345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,16:19:00,Credit card,253.36,4.761904762,12.668,5.6,Wednesday,2/1/2019,January
922,922,922,922,922,922,922,390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,16:33:00,Cash,38.42,4.761904762,1.921,8.6,Saturday,2/2/2019,February
923,923,923,923,923,923,923,664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,14:43:00,Credit card,52.65,4.761904762,2.6325,5.8,Wednesday,30-01-2019,January
924,924,924,924,924,924,924,314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,20:44:00,Cash,568.61,4.761904762,28.4305,9.0,Tuesday,15-01-2019,January
925,925,925,925,925,925,925,288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,18:30:00,Ewallet,254.61,4.761904762,12.7305,7.4,Friday,25-01-2019,January
926,926,926,926,926,926,926,801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,20:30:00,Credit card,228.18,4.761904762,11.409,9.8,Saturday,5/1/2019,January
927,927,927,927,927,927,927,759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,19:01:00,Credit card,601.09,4.761904762,30.0545,8.0,Wednesday,27-02-2019,February
928,928,928,928,928,928,928,201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,16:50:00,Ewallet,475.93,4.761904762,23.7965,5.7,Sunday,17-02-2019,February
929,929,929,929,929,929,929,471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,10:22:00,Credit card,52.42,4.761904762,2.621,6.3,Wednesday,6/2/2019,February
930,930,930,930,930,930,930,200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,16:46:00,Cash,131.3,4.761904762,6.565,6.0,Thursday,17-01-2019,January
931,931,931,931,931,931,931,102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,18:02:00,Credit card,457.17,4.761904762,22.8585,4.2,Tuesday,5/3/2019,March
932,932,932,932,932,932,932,102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,17:52:00,Cash,126.25,4.761904762,6.3125,6.1,Wednesday,20-03-2019,March
933,933,933,933,933,933,933,629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,19:24:00,Cash,174.4,4.761904762,8.72,8.3,Tuesday,19-02-2019,February
934,934,934,934,934,934,934,468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,17:36:00,Cash,352.08,4.761904762,17.604,8.8,Sunday,3/3/2019,March
935,935,935,935,935,935,935,516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,13:08:00,Ewallet,50.8,4.761904762,2.54,4.1,Sunday,24-02-2019,February
936,936,936,936,936,936,936,886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,11:33:00,Ewallet,575.12,4.761904762,28.756,5.5,Tuesday,19-02-2019,February
937,937,937,937,937,937,937,790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,10:18:00,Credit card,54.95,4.761904762,2.7475,9.3,Wednesday,23-01-2019,January
938,938,938,938,938,938,938,704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,10:55:00,Credit card,181.41,4.761904762,9.0705,5.6,Monday,14-01-2019,January
939,939,939,939,939,939,939,400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,20:21:00,Credit card,274.2,4.761904762,13.71,9.2,Friday,15-02-2019,February
940,940,940,940,940,940,940,443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,13:24:00,Cash,60.87,4.761904762,3.0435,5.5,Thursday,24-01-2019,January
941,941,941,941,941,941,941,401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,18:38:00,Ewallet,433.45,4.761904762,21.6725,9.4,Monday,11/2/2019,February
942,942,942,942,942,942,942,324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,19:30:00,Ewallet,241.6,4.761904762,12.08,5.1,Sunday,3/3/2019,March
943,943,943,943,943,943,943,474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,13:23:00,Ewallet,471.73,4.761904762,23.5865,6.9,Saturday,23-03-2019,March
944,944,944,944,944,944,944,189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,10:33:00,Ewallet,621.8,4.761904762,31.09,6.0,Thursday,31-01-2019,January
945,945,945,945,945,945,945,815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,12:52:00,Credit card,324.85,4.761904762,16.2425,6.5,Friday,8/2/2019,February
946,946,946,946,946,946,946,477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,11:15:00,Cash,318.08,4.761904762,15.904,9.2,Wednesday,23-01-2019,January
947,947,947,947,947,947,947,784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,14:15:00,Cash,10.17,4.761904762,0.5085,5.9,Thursday,7/2/2019,February
948,948,948,948,948,948,948,538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,18:27:00,Cash,649.5,4.761904762,32.475,5.2,Sunday,24-03-2019,March
949,949,949,949,949,949,949,660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,15:01:00,Cash,558.7,4.761904762,27.935,5.8,Tuesday,15-01-2019,January
950,950,950,950,950,950,950,271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,11:40:00,Ewallet,175.32,4.761904762,8.766,5.0,Tuesday,1/1/2019,January
951,951,951,951,951,951,951,549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,18:15:00,Credit card,29.74,4.761904762,1.487,8.9,Wednesday,13-02-2019,February
952,952,952,952,952,952,952,862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,17:08:00,Credit card,22.38,4.761904762,1.119,8.6,Wednesday,30-01-2019,January
